,ev_op_r_COBYLA,ev_op_r3_COBYLA,ev_op_H_COBYLA,ev_op_H_2f_COBYLA,ev_op_H_3f_COBYLA,ev_op_Hp_COBYLA,ev_op_Hp2_COBYLA,ev_op_Hp3_COBYLA,ev_op_Hp4_COBYLA,ev_op_r_SPSA,ev_op_r3_SPSA,ev_op_H_SPSA,ev_op_H_2f_SPSA,ev_op_H_3f_SPSA,ev_op_Hp_SPSA,ev_op_Hp2_SPSA,ev_op_Hp3_SPSA,ev_op_Hp4_SPSA
0,6.25439453125,3.95947265625,6.7119140625,7.205078125,6.95751953125,7.3251953125,6.90283203125,5.0556640625,6.32275390625,5.92626953125,4.390625,6.54638671875,7.2587890625,7.0947265625,7.37451171875,6.646484375,4.1982421875,6.2314453125
1,6.25439453125,3.95947265625,6.7119140625,7.205078125,6.95751953125,7.3251953125,6.90283203125,5.0556640625,6.32275390625,6.3759765625,4.0302734375,6.662109375,7.37890625,6.46435546875,7.02685546875,7.1708984375,5.29638671875,7.13720703125
2,6.25439453125,3.95947265625,6.7119140625,7.205078125,6.95751953125,7.3251953125,6.90283203125,5.0556640625,6.32275390625,5.955078125,4.6845703125,7.1259765625,7.400390625,5.53759765625,7.376953125,6.90625,4.51220703125,6.42529296875
3,4.83642578125,6.31298828125,6.7119140625,7.205078125,6.95751953125,6.2529296875,6.89013671875,5.947265625,6.42626953125,6.37158203125,4.20361328125,6.38916015625,6.79248046875,6.20458984375,7.31689453125,7.1240234375,6.9736328125,5.82666015625
4,3.53564453125,4.705078125,6.7119140625,7.205078125,6.95751953125,6.455078125,7.26171875,4.6513671875,7.18701171875,5.9208984375,3.40625,6.03759765625,7.1416015625,4.4365234375,7.369140625,6.72216796875,6.27490234375,6.4208984375
5,6.00830078125,4.705078125,5.326171875,6.1220703125,4.841796875,5.2841796875,6.228515625,7.21142578125,6.32177734375,6.38134765625,5.28466796875,7.22998046875,6.87060546875,6.31884765625,7.09423828125,7.07861328125,4.69677734375,6.95703125
6,3.53564453125,4.1806640625,5.677734375,6.33056640625,5.56298828125,5.6572265625,5.9345703125,6.05126953125,7.10205078125,6.38134765625,4.78515625,6.57275390625,7.05712890625,5.9912109375,7.251953125,6.423828125,5.97119140625,5.16552734375
7,6.01416015625,4.37255859375,7.06689453125,3.62353515625,5.8447265625,6.02783203125,6.33447265625,5.21240234375,5.9990234375,5.9208984375,3.40576171875,6.69921875,6.86328125,6.20361328125,7.375,7.1708984375,5.9150390625,7.40478515625
8,3.53564453125,4.37255859375,7.29541015625,5.830078125,4.91748046875,5.2841796875,6.63720703125,6.6865234375,4.80810546875,6.38134765625,5.9013671875,7.107421875,6.77392578125,7.3583984375,7.369140625,7.25146484375,5.43359375,6.62890625
9,6.02001953125,6.16845703125,5.2802734375,6.681640625,6.67724609375,6.2451171875,5.9658203125,6.79638671875,5.7529296875,5.9208984375,3.5693359375,6.60400390625,7.35888671875,6.306640625,7.09423828125,6.7822265625,5.94970703125,6.21630859375
